date,site,Hs,Td,dir,Ta,temp
11/21/13,San Diego,0.67,14.29,204,5.45,17.8
11/22/13,San Diego,1.3,7.14,271,5.66,17.6
11/23/13,San Diego,0.92,14.29,208,5.65,17.6
11/24/13,San Diego,0.73,14.29,201,7.8,17.8
11/25/13,San Diego,0.57,11.76,187,6.1,17.6
11/26/13,San Diego,0.63,13.33,218,5.25,17.5
11/27/13,San Diego,0.46,12.5,212,7.14,17.5
11/28/13,San Diego,0.64,11.76,219,10.4,17.4
11/29/13,San Diego,1.76,15.38,288,11,17.3
11/30/13,San Diego,1.57,11.76,263,9.12,17.5
12/1/13,San Diego,0.85,11.11,282,7.05,17.5
12/2/13,San Diego,0.95,16.67,281,9.03,17.5
12/3/13,San Diego,0.93,13.33,267,10.01,17.5
12/4/13,San Diego,1.66,7.69,274,5.6,17.4
12/5/13,San Diego,1.28,13.33,188,5.71,17.2
12/6/13,San Diego,1.51,11.11,287,6.94,17
12/7/13,San Diego,1.04,6.67,278,5.54,16.9
12/8/13,San Diego,1.95,7.69,289,5.74,16.7
12/9/13,San Diego,1.15,7.69,282,6.16,16.2
12/10/13,San Diego,1.19,4.76,109,4.31,15.6
12/11/13,San Diego,0.8,13.33,281,7.44,15.5
12/12/13,San Diego,0.62,11.11,273,7.88,15.5
12/13/13,San Diego,0.58,15.38,209,10.13,16
12/14/13,San Diego,0.96,14.29,230,6.51,16
12/15/13,San Diego,1.19,13.33,271,10.33,16
12/16/13,San Diego,0.96,11.11,277,10.67,15.8
12/17/13,San Diego,1.35,15.38,273,12.32,16
12/18/13,San Diego,1.16,13.33,253,11.3,16
12/19/13,San Diego,1.11,11.76,247,6.92,15.5
12/20/13,San Diego,1.94,9.09,274,7.34,15.4
12/21/13,San Diego,1.36,13.33,253,7.2,15.4
12/22/13,San Diego,0.98,13.33,181,7.26,15.8
12/23/13,San Diego,0.97,18.18,275,7.9,15.6
12/24/13,San Diego,1.09,16.67,275,8.46,15.8
12/25/13,San Diego,0.84,14.29,274,7.64,15.5
12/26/13,San Diego,0.64,13.33,267,8.03,15.5
12/27/13,San Diego,0.69,18.18,278,10.18,15.9
12/28/13,San Diego,0.93,16.67,282,13.02,15.8
12/29/13,San Diego,1.05,16.67,281,10.8,15.5
12/30/13,San Diego,1.07,15.38,277,9.31,15.4
12/31/13,San Diego,0.98,16.67,278,11.4,15.6
1/1/14,San Diego,0.97,15.38,268,9.17,15.5
1/2/14,San Diego,1.03,14.29,260,8.57,15
1/3/14,San Diego,0.86,13.33,278,9.78,16.2
1/4/14,San Diego,0.76,12.5,261,9.01,16.3
1/5/14,San Diego,0.95,13.33,277,10.48,16.4
1/6/14,San Diego,0.67,11.76,264,7.49,16.2
1/7/14,San Diego,0.54,14.29,260,8.74,15.9
1/8/14,San Diego,0.97,13.33,275,8.19,16.1
1/9/14,San Diego,1.37,11.11,280,7.17,16.2
1/10/14,San Diego,1.36,9.88,273,7.81,16.2
1/11/14,San Diego,1.27,14.29,277,8.23,16.1
1/12/14,San Diego,1.22,15.38,273,9.97,16
1/13/14,San Diego,1.66,18.18,268,8.31,15.6
1/14/14,San Diego,1.31,14.29,278,9.38,15.7
1/15/14,San Diego,0.89,11.76,280,8.95,16
1/16/14,San Diego,0.93,14.29,277,10.09,16
1/17/14,San Diego,0.68,15.38,263,10.06,15.9
1/18/14,San Diego,0.57,13.33,247,10.87,16.1
1/19/14,San Diego,0.84,18.18,281,13.47,16.2
1/20/14,San Diego,1.02,14.29,273,12.36,16.3
1/21/14,San Diego,1.41,14.29,271,11.66,16.2
1/22/14,San Diego,1.78,15.38,281,12.64,15.9
1/23/14,San Diego,1.51,14.29,278,10.52,16
1/24/14,San Diego,1.48,12.5,277,10.39,16.1
1/25/14,San Diego,1.73,16.67,273,14.29,16.2
1/26/14,San Diego,1.68,16.67,268,14.2,16.4
1/27/14,San Diego,1.49,15.38,264,12.5,16.3
1/28/14,San Diego,1.68,13.33,268,9.85,16
1/29/14,San Diego,1.49,13.33,267,9.1,16
1/30/14,San Diego,1.78,14.29,277,9.83,16.1
1/31/14,San Diego,1.7,13.33,267,7.47,16.1
2/1/14,San Diego,1.59,11.11,260,6.78,15.8
2/2/14,San Diego,1.55,6.67,275,5.97,15.5
2/3/14,San Diego,0.96,14.29,280,6.75,15.5
2/4/14,San Diego,1.94,11.76,280,8.04,15.6
2/5/14,San Diego,1.48,8.33,285,6.48,15.5
2/6/14,San Diego,1.18,7.69,280,6.06,15.6
2/7/14,San Diego,1.16,14.29,271,5.4,15.6
2/8/14,San Diego,1.33,7.69,287,7,15.6
2/9/14,San Diego,1.16,14.29,270,5.1,15.6
2/10/14,San Diego,1.04,14.29,263,6.26,15.5
2/11/14,San Diego,1.63,7.14,275,6.44,15.7
2/12/14,San Diego,1.17,7.69,277,6.67,15.8
2/13/14,San Diego,1.08,11.11,273,7.85,15.9
2/14/14,San Diego,0.97,10.53,267,7.01,15.8
2/15/14,San Diego,1.13,10.53,285,6.9,15.9
2/16/14,San Diego,0.96,11.11,281,7.15,16
2/17/14,San Diego,1.21,10.53,271,7.48,15.9
2/18/14,San Diego,1.82,11.76,284,8.94,15
2/19/14,San Diego,2.23,14.29,280,10.78,15.4
2/20/14,San Diego,1.63,12.5,280,8.57,15.4
2/21/14,San Diego,1.61,13.33,285,8.53,15.4
2/22/14,San Diego,1.06,13.33,274,8.94,15.5
2/23/14,San Diego,1.15,12.5,250,7.82,16.3
2/24/14,San Diego,0.99,16.67,275,8.71,16.1
2/25/14,San Diego,0.91,14.29,274,10.39,16.7
2/26/14,San Diego,0.68,14.29,280,10.27,16.5
2/27/14,San Diego,1.32,15.38,284,12.88,16.5
2/28/14,San Diego,2.03,14.29,278,9.38,16.5
3/1/14,San Diego,2.54,10.53,250,7.25,16.1
3/2/14,San Diego,4.15,15.38,264,10.99,16.1
3/3/14,San Diego,2.13,13.33,259,8.87,16.2
3/4/14,San Diego,1.52,9.88,274,7.08,16
3/5/14,San Diego,1.84,15.38,280,8.63,16.2
3/6/14,San Diego,1.77,14.29,271,8.88,16.4
3/7/14,San Diego,1.79,12.5,275,7.98,16.3
3/8/14,San Diego,2.26,12.5,281,9.34,16.5
3/9/14,San Diego,1.61,12.5,268,8.54,16.6
3/10/14,San Diego,1.12,12.5,267,9.56,16.8
3/11/14,San Diego,1.51,13.33,281,9.05,16.9
3/12/14,San Diego,1.35,13.33,280,8.44,16.8
3/13/14,San Diego,1.15,20,285,9.43,16.9
3/14/14,San Diego,1.21,14.29,281,11.36,17
3/15/14,San Diego,1.34,13.33,277,7.29,17.1
3/16/14,San Diego,1.16,11.76,266,7.83,17.3
3/17/14,San Diego,1.63,15.38,277,11.6,17.5
3/18/14,San Diego,2.47,15.38,277,8.11,17.4
3/19/14,San Diego,1.45,12.5,281,8.56,17.3
3/20/14,San Diego,0.87,11.11,281,7.81,18
3/21/14,San Diego,1.11,16.67,261,9.82,17.7
3/22/14,San Diego,1.24,14.29,280,8.53,17.6
3/23/14,San Diego,0.99,13.33,263,7.41,17.5
3/24/14,San Diego,1.14,15.38,285,8.97,17.1
3/25/14,San Diego,0.97,14.29,277,8.38,17.2
3/26/14,San Diego,1.24,15.38,247,6.57,16.9
3/27/14,San Diego,2.27,13.33,274,8.6,16.9
3/28/14,San Diego,1.72,12.5,282,7.39,16.6
3/29/14,San Diego,1.51,12.5,266,8.1,16.5
3/30/14,San Diego,1.34,5.26,285,5.55,16.6
3/31/14,San Diego,1.91,14.29,285,7.72,16.4
4/1/14,San Diego,1.39,11.11,284,6.57,16.1
4/2/14,San Diego,1.59,10.53,287,6.76,15.8
4/3/14,San Diego,2.02,13.33,277,8.13,15.5
4/4/14,San Diego,1.34,9.88,281,6.51,15.8
4/5/14,San Diego,1.13,5.26,273,4.96,15.9
4/6/14,San Diego,1.85,9.09,281,7.66,16.1
4/7/14,San Diego,1.19,14.29,228,7.98,15.9
4/8/14,San Diego,1.17,15.38,268,9.46,15.9
4/9/14,San Diego,1.03,15.38,235,7.98,16.2
4/10/14,San Diego,1.33,13.33,244,7.36,15.6
4/11/14,San Diego,0.95,12.5,250,6.9,15.5
4/12/14,San Diego,1.05,14.29,188,6.59,16.4
4/13/14,San Diego,0.86,13.33,183,6.56,15.8
4/14/14,San Diego,0.86,13.33,218,5.88,16.3
4/15/14,San Diego,1.03,14.29,268,6.32,16.5
4/16/14,San Diego,1.11,13.33,275,6.31,16.9
4/17/14,San Diego,1.18,13.33,244,7.85,17.5
4/18/14,San Diego,1.01,12.5,212,8.01,17
4/19/14,San Diego,0.98,13.33,199,8.72,17
4/20/14,San Diego,1.22,16.67,194,8.33,17
4/21/14,San Diego,1.31,15.38,240,10,17.3
4/22/14,San Diego,1.26,14.29,256,9.6,17.1
4/23/14,San Diego,2.39,9.88,268,7.61,17.6
4/24/14,San Diego,1.75,9.88,277,7.45,17.8
4/25/14,San Diego,1.3,14.29,184,8.12,18.1
4/26/14,San Diego,1.58,5.88,282,5.66,17.6
4/27/14,San Diego,2.93,18.18,195,7.75,16.5
4/28/14,San Diego,1.86,14.29,261,7.28,17
4/29/14,San Diego,1.85,15.38,185,7.67,17.4
4/30/14,San Diego,1.37,14.29,219,9.09,16.8
5/1/14,San Diego,1.02,13.33,205,9.38,16.9
5/2/14,San Diego,0.91,14.29,194,8.09,17
5/3/14,San Diego,0.78,14.29,190,10.52,18.6
5/4/14,San Diego,1.13,14.29,183,8,19
5/5/14,San Diego,1.36,13.33,219,7.29,18.4
5/6/14,San Diego,1.57,11.11,264,6.24,17.9
5/7/14,San Diego,2.73,9.09,285,7.23,17.3
5/8/14,San Diego,1.63,7.69,280,6.72,17.2
5/9/14,San Diego,1.17,7.14,270,6.15,17.5
5/10/14,San Diego,1.57,7.14,278,6.03,17.5
5/11/14,San Diego,3.17,9.88,289,7.66,17.5
5/12/14,San Diego,1.68,9.09,296,6.26,17
5/13/14,San Diego,1,15.38,185,7.52,17.8
5/14/14,San Diego,0.8,14.29,187,7.89,18
5/15/14,San Diego,0.98,15.38,178,11.4,18.2
5/16/14,San Diego,0.98,14.29,183,11.61,19.6
5/17/14,San Diego,0.97,13.33,187,7.81,19.4
5/18/14,San Diego,1.43,16.67,192,7.87,19.5
5/19/14,San Diego,1.47,16.67,198,7,18.4
5/20/14,San Diego,1.56,16.67,199,7.74,18
5/21/14,San Diego,1.45,15.38,209,6.12,17.7
5/22/14,San Diego,1.47,6.25,281,5.8,17.9
5/23/14,San Diego,0.84,13.33,208,7.02,18
5/24/14,San Diego,0.96,18.18,209,6.67,18.1
5/25/14,San Diego,0.9,16.67,208,8.35,18.3
5/26/14,San Diego,0.92,15.38,192,8.79,19
5/27/14,San Diego,0.93,20,214,9.21,19.2
5/28/14,San Diego,1.14,16.67,194,11.31,19.6
5/29/14,San Diego,1.34,15.38,194,9.88,19.4
5/30/14,San Diego,1.06,12.5,191,8.82,19.5
5/31/14,San Diego,1.13,16.67,190,7.54,20
6/1/14,San Diego,1.22,16.67,198,7.29,20
6/2/14,San Diego,1.01,15.38,185,6.35,20.2
6/3/14,San Diego,1.21,6.25,277,5.96,20.2
6/4/14,San Diego,1.35,5.88,284,5.93,20.5
6/5/14,San Diego,1.24,14.29,187,7.17,20.5
6/6/14,San Diego,1.22,14.29,191,6.58,20.4
6/7/14,San Diego,1.04,15.38,188,6.32,19.9
6/8/14,San Diego,1,14.29,199,6.36,19.5
6/9/14,San Diego,0.96,13.33,197,7.21,19.5
6/10/14,San Diego,1.01,18.18,198,9.14,19.5
6/11/14,San Diego,0.98,16.67,190,9.72,19.5
6/12/14,San Diego,1.1,11.11,259,7.78,19.7
6/13/14,San Diego,1.08,14.29,194,6.98,20.2
6/14/14,San Diego,0.98,15.38,201,7.03,20.2
6/15/14,San Diego,1.39,9.88,284,7.79,20.6
6/16/14,San Diego,0.92,12.5,208,6.4,19.6
6/17/14,San Diego,1.1,5.26,292,5.8,19.5
6/18/14,San Diego,1.17,5,289,5.88,19.2
6/19/14,San Diego,1.03,13.33,184,7.79,19.3
6/20/14,San Diego,0.95,15.38,197,6.87,20
6/21/14,San Diego,0.79,14.29,202,6.75,19.6
6/22/14,San Diego,0.81,14.29,194,7.57,20
6/23/14,San Diego,0.85,14.29,190,8.37,20.4
6/24/14,San Diego,1.2,14.29,181,7.92,20.4
6/25/14,San Diego,1.09,13.33,178,8.48,20.7
6/26/14,San Diego,1.24,16.67,194,6.9,20.6
6/27/14,San Diego,1.12,16.67,208,5.88,20.8
6/28/14,San Diego,1.15,15.38,194,6.19,21
6/29/14,San Diego,1.27,18.18,228,6.68,20.5
6/30/14,San Diego,1.27,16.67,225,9.34,20
7/1/14,San Diego,1.37,11.76,277,9.23,19.9
7/2/14,San Diego,1.17,11.11,284,9.34,20
7/3/14,San Diego,0.91,10.53,188,7.39,20.5
7/4/14,San Diego,1.07,7.69,271,7.76,21.1
7/5/14,San Diego,1.28,14.29,187,9.7,21.7
7/6/14,San Diego,1.23,20,176,10.9,21.5
7/7/14,San Diego,1.71,18.18,176,11.2,21.7
7/8/14,San Diego,1.39,16.67,181,8.99,21.3
7/9/14,San Diego,1.07,15.38,187,7.81,21.7
7/10/14,San Diego,0.98,14.29,184,6.73,22.6
7/11/14,San Diego,0.96,12.5,194,5.31,22.5
7/12/14,San Diego,1.22,5.56,292,5.36,22.7
7/13/14,San Diego,1.23,7.14,267,6.03,21.1
7/14/14,San Diego,0.76,14.29,228,6.8,21.7
7/15/14,San Diego,0.82,13.33,211,8.16,22
7/16/14,San Diego,0.8,14.29,228,9.32,21.6
7/17/14,San Diego,0.99,15.38,211,9.46,21.1
7/18/14,San Diego,1.02,15.38,206,7.6,21.4
7/19/14,San Diego,0.87,15.38,218,5.98,21.5
7/20/14,San Diego,0.73,14.29,205,7.25,21.4
7/21/14,San Diego,0.71,13.33,228,5.3,21.6
7/22/14,San Diego,0.9,12.5,215,5.11,21
7/23/14,San Diego,1.28,6.25,288,5.43,21
7/24/14,San Diego,1.56,7.14,282,5.8,21
7/25/14,San Diego,1.31,8.33,281,6.21,21.4
7/26/14,San Diego,0.98,16.67,190,7.47,21.6
7/27/14,San Diego,0.89,14.29,188,9.39,22
7/28/14,San Diego,0.95,15.38,185,7.52,21.2
7/29/14,San Diego,0.92,13.33,185,6.3,22
7/30/14,San Diego,0.99,10.53,171,5.99,22.3
7/31/14,San Diego,1.19,11.11,170,6.37,22.5
8/1/14,San Diego,1.12,5.88,281,5.9,22.5
8/2/14,San Diego,0.81,14.29,228,5.67,22.5
8/3/14,San Diego,0.95,13.33,208,5.63,22.2
8/4/14,San Diego,1.43,11.11,198,8.82,22.1
8/5/14,San Diego,1.06,15.38,216,6,21.7
8/6/14,San Diego,1.21,15.38,202,6.18,21.8
8/7/14,San Diego,0.98,16.67,185,7.83,21.5
8/8/14,San Diego,1.21,15.38,198,10.13,21.8
8/9/14,San Diego,0.94,13.33,208,8.1,21.9
8/10/14,San Diego,0.77,12.5,209,7.84,22
8/11/14,San Diego,1,15.38,188,8.93,22.4
8/12/14,San Diego,1.07,13.33,187,6.92,22.2
8/13/14,San Diego,1.02,15.38,202,6.07,23
8/14/14,San Diego,0.98,15.38,195,8.48,22.8
8/15/14,San Diego,1.07,18.18,218,9.71,23.1
8/16/14,San Diego,1.14,16.67,201,7.25,23
8/17/14,San Diego,1.24,14.29,192,7.09,22.9
8/18/14,San Diego,1.32,15.38,195,6.99,22.5
8/19/14,San Diego,1.22,15.38,204,7.39,22.5
8/20/14,San Diego,0.99,14.29,197,7.99,23
8/21/14,San Diego,0.93,10.53,171,8.04,22.9
8/22/14,San Diego,1.16,11.76,195,7.34,22.9
8/23/14,San Diego,1.7,11.76,192,10.37,23.1
8/24/14,San Diego,1.44,11.11,201,8.83,22.8
8/25/14,San Diego,1.39,15.38,209,7.32,22.5
8/26/14,San Diego,1.57,13.33,173,8.66,22.8
8/27/14,San Diego,2.26,14.29,174,11.46,22.9
8/28/14,San Diego,2.35,12.5,177,10.43,23.2
8/29/14,San Diego,1.82,9.88,199,7.83,23.2
8/30/14,San Diego,1.36,15.38,212,6.78,23.5
8/31/14,San Diego,0.96,15.38,198,7.41,23.9
9/1/14,San Diego,1.14,14.29,221,6.85,23.2
9/2/14,San Diego,1.15,14.29,212,8.19,23.1
9/3/14,San Diego,0.95,15.38,184,7.41,23.1
9/4/14,San Diego,0.99,15.38,180,7.05,22.5
9/5/14,San Diego,1.2,20,209,8.65,23.4
9/6/14,San Diego,1.55,18.18,201,10.23,23
9/7/14,San Diego,1.45,16.67,192,8.43,23.1
9/8/14,San Diego,1.2,15.38,192,8.54,23.5
9/9/14,San Diego,1.32,14.29,194,8.81,24
9/10/14,San Diego,1.32,14.29,194,8.81,24
9/11/14,San Diego,1.32,14.29,194,8.81,24
9/12/14,San Diego,1.32,14.29,194,8.81,24
9/13/14,San Diego,,,,,
9/14/14,San Diego,,,,,
9/15/14,San Diego,,,,,
9/16/14,San Diego,,,,,
9/17/14,San Diego,,,,,
9/18/14,San Diego,,,,,
9/19/14,San Diego,,,,,
9/20/14,San Diego,,,,,
9/21/14,San Diego,,,,,
9/22/14,San Diego,,,,,
9/23/14,San Diego,,,,,
9/24/14,San Diego,0.93,13.33,183,4.2,23.6
9/25/14,San Diego,1.04,13.33,201,5.38,23.2
9/26/14,San Diego,1.39,13.33,243,6.32,23.3
9/27/14,San Diego,1.71,7.69,280,5.9,22.6
9/28/14,San Diego,1.68,7.14,285,5.9,21.5
9/29/14,San Diego,1.11,9.88,243,5.71,22.5
9/30/14,San Diego,1.11,5,294,5.56,22.5
10/1/14,San Diego,1,13.33,199,6.37,22.4
10/2/14,San Diego,1.06,10.53,260,7.96,22.4
10/3/14,San Diego,1.2,18.18,214,11.6,22.3
10/4/14,San Diego,1.17,16.67,204,9.34,22.5
10/5/14,San Diego,1.21,16.67,190,11.91,22.8
10/6/14,San Diego,1.32,15.38,202,12.32,23
10/7/14,San Diego,1.47,11.11,169,9.94,20.4
10/8/14,San Diego,1.37,9.88,163,8.76,21.4
10/9/14,San Diego,0.85,14.29,201,7.95,22.9
10/10/14,San Diego,0.81,13.33,201,9.68,22.3
10/11/14,San Diego,0.85,12.5,206,6.68,23
10/12/14,San Diego,0.9,15.38,243,8.89,23
10/13/14,San Diego,1.67,16.67,278,12.34,22.8
10/14/14,San Diego,1.14,14.29,271,11.12,22.9
10/15/14,San Diego,1.1,12.5,282,9.89,22.6
10/16/14,San Diego,1.01,13.33,257,7.4,22.5
10/17/14,San Diego,1.52,12.5,274,9.14,22.3
10/18/14,San Diego,1.16,12.5,244,6.41,22.2
10/19/14,San Diego,1.21,11.76,274,7.1,22.1
10/20/14,San Diego,1.17,11.11,273,7.03,22.2
10/21/14,San Diego,1.42,18.18,278,8.08,22
10/22/14,San Diego,2.32,14.29,278,10.81,22
10/23/14,San Diego,1.44,11.76,284,8.25,22
10/24/14,San Diego,1.13,12.5,284,8.7,22.2
10/25/14,San Diego,0.94,12.5,273,7.19,21.8
10/26/14,San Diego,1.55,13.33,280,6.79,21.8
10/27/14,San Diego,2.15,13.33,278,8.57,21.6
10/28/14,San Diego,1.48,9.88,282,7.68,21.5
10/29/14,San Diego,1.09,15.38,187,7.55,21.6
10/30/14,San Diego,0.86,14.29,218,7.02,21.5
10/31/14,San Diego,1.14,11.76,274,7.42,21.4
11/1/14,San Diego,1.1,15.38,208,5.11,21.4
11/2/14,San Diego,1.94,13.33,280,7.14,21
11/3/14,San Diego,1.85,13.33,263,7.48,20.8
11/4/14,San Diego,1.19,5,287,5.26,20.5
11/5/14,San Diego,0.97,14.29,266,5.52,20.5
11/6/14,San Diego,0.87,11.11,289,7.16,20.4
11/7/14,San Diego,0.77,13.33,232,8.58,20.4
11/8/14,San Diego,0.87,12.5,250,6.99,20.4
11/9/14,San Diego,0.89,13.33,209,6.71,20.5
11/10/14,San Diego,0.84,12.5,199,6.4,20.5
11/11/14,San Diego,0.97,13.33,271,9.35,20.2
11/12/14,San Diego,0.92,14.29,264,9.82,20.2
11/13/14,San Diego,0.99,12.5,261,5.79,20.1
11/14/14,San Diego,1.08,15.38,289,8.71,19.9
11/15/14,San Diego,1.6,14.29,275,8.31,19.8
11/16/14,San Diego,1.47,9.88,274,7.21,19.7
11/17/14,San Diego,1.15,13.33,277,6.69,19.6
11/18/14,San Diego,0.77,11.76,244,7.31,19.5
11/19/14,San Diego,0.53,11.11,250,7.71,19.4
11/20/14,San Diego,1.74,13.33,274,12,19.4
11/21/14,San Diego,1.55,11.76,274,6.9,19.4
11/22/14,San Diego,1.43,7.14,271,6.59,19.3
11/23/14,San Diego,1.63,7.69,273,7.08,19.1
11/24/14,San Diego,1.58,14.29,278,8.18,19
11/25/14,San Diego,1.16,13.33,268,8.61,19
11/26/14,San Diego,0.98,12.5,266,8.25,19
11/27/14,San Diego,0.54,11.76,266,7.74,18.9
11/28/14,San Diego,0.53,13.33,260,9.62,19.1
11/29/14,San Diego,1.43,13.33,284,11.93,19.2
11/30/14,San Diego,1.34,12.5,280,5.76,19.1
12/1/14,San Diego,1.09,11.76,267,7.1,18.9
12/2/14,San Diego,1.03,12.5,268,7.77,18.5
12/3/14,San Diego,1.07,13.33,236,5.33,18
12/4/14,San Diego,1.31,11.11,270,6.57,18.7
12/5/14,San Diego,1.17,8.33,249,7.37,18.7
12/6/14,San Diego,0.79,14.29,281,7.67,19
12/7/14,San Diego,0.89,13.33,261,4.83,19
12/8/14,San Diego,0.95,11.76,271,5.22,19
12/9/14,San Diego,1.02,11.11,274,6.29,19
12/10/14,San Diego,1.65,15.38,278,9,18.9
12/11/14,San Diego,2.08,14.29,277,11.25,18.8
12/12/14,San Diego,2.26,15.38,284,7.1,18.6
12/13/14,San Diego,2.84,11.76,278,9.06,18.5
12/14/14,San Diego,2.58,14.29,295,9.89,18.4
12/15/14,San Diego,1.73,13.33,277,9.81,18.4
12/16/14,San Diego,1.81,15.38,285,11.97,18.4
12/17/14,San Diego,2.32,14.29,285,8.79,18.2
12/18/14,San Diego,1.78,14.29,253,7.01,18.1
12/19/14,San Diego,1.45,11.76,282,8.86,18.1
12/20/14,San Diego,1.25,12.5,254,6.66,18.1
12/21/14,San Diego,1.72,18.18,273,11.34,18.2
12/22/14,San Diego,1.63,15.38,277,9.41,18.3
12/23/14,San Diego,1.9,14.29,266,9.1,18.2
12/24/14,San Diego,1.4,12.5,261,8.67,18.1
12/25/14,San Diego,1.61,16.67,277,7.29,18.1
12/26/14,San Diego,1.99,13.33,268,6.8,17.9
12/27/14,San Diego,1.19,11.76,274,6.48,18
12/28/14,San Diego,0.71,11.76,260,5.21,17.9
12/29/14,San Diego,0.69,13.33,229,5.07,17.8
12/30/14,San Diego,0.75,14.29,263,6,17.5
12/31/14,San Diego,2.21,7.14,288,5.57,17.4
1/1/15,San Diego,0.83,12.5,266,6.02,17.2
1/2/15,San Diego,0.57,12.5,247,4.8,17.1
1/3/15,San Diego,0.6,13.33,284,4.66,17.2
1/4/15,San Diego,0.5,11.76,240,6.01,17.2
1/5/15,San Diego,0.82,12.5,270,4.37,16.6
1/6/15,San Diego,0.77,16.67,260,6.23,16.9
1/7/15,San Diego,0.64,14.29,225,10.31,17
1/8/15,San Diego,0.69,15.38,201,10.82,16.9
1/9/15,San Diego,0.79,14.29,197,9.73,16.9
1/10/15,San Diego,1.34,14.29,249,12.05,17
1/11/15,San Diego,1.39,12.5,251,10.29,17.1
1/12/15,San Diego,1.25,11.76,250,8.83,16.9
1/13/15,San Diego,1.17,14.29,268,8.14,17
1/14/15,San Diego,0.89,13.33,246,8.14,16.9
1/15/15,San Diego,0.87,16.67,215,10,16.6
1/16/15,San Diego,1.24,14.29,256,10.61,16.5
1/17/15,San Diego,1.45,13.33,261,10.03,16.9
1/18/15,San Diego,1.47,15.38,268,10.55,17
1/19/15,San Diego,1.21,12.5,268,10.05,17
1/20/15,San Diego,1.37,12.5,261,8.95,17.1
1/21/15,San Diego,2.12,14.29,271,9.54,17
1/22/15,San Diego,1.5,13.33,264,8.5,17
1/23/15,San Diego,0.95,11.76,273,9.09,17
1/24/15,San Diego,1.4,20,267,13.16,17
1/25/15,San Diego,1.58,18.18,268,12.8,17.1
1/26/15,San Diego,1.32,14.29,270,12.07,17
1/27/15,San Diego,1.46,15.38,254,11.44,16.8
1/28/15,San Diego,1.54,13.33,254,11.13,16.9
1/29/15,San Diego,1,13.33,261,10.69,17
1/30/15,San Diego,0.98,12.5,256,10.73,17
1/31/15,San Diego,1.2,16.67,274,6.94,16.9
2/1/15,San Diego,1.22,13.33,247,7.34,17
2/2/15,San Diego,0.89,14.29,264,7.22,17
2/3/15,San Diego,0.82,13.33,263,6.6,17
2/4/15,San Diego,1.29,12.5,273,9.84,17.1
2/5/15,San Diego,1.23,13.33,259,10.05,17
2/6/15,San Diego,0.92,12.5,251,8.05,17
2/7/15,San Diego,1.39,11.76,268,8.99,17.2
2/8/15,San Diego,1.8,11.11,267,9.25,17.2
2/9/15,San Diego,2.3,12.5,263,9.1,17.4
2/10/15,San Diego,3.23,13.33,268,10.39,17.1
2/11/15,San Diego,2.38,12.5,264,9.97,17.2
2/12/15,San Diego,1.56,12.5,263,9.27,17.6
2/13/15,San Diego,1.34,15.38,271,11.52,17.1
2/14/15,San Diego,1.4,15.38,270,11.26,17.4
2/15/15,San Diego,1.49,14.29,270,12.32,17.4
2/16/15,San Diego,1.27,11.76,267,7.91,17.4
2/17/15,San Diego,0.87,13.33,219,8.08,17.5
2/18/15,San Diego,0.72,13.33,208,6.89,17.5
2/19/15,San Diego,1.57,14.29,266,11.41,17.5
2/20/15,San Diego,1.12,11.76,268,8.94,17.3
2/21/15,San Diego,0.85,10.53,260,7.86,17.2
2/22/15,San Diego,0.83,15.38,194,8.76,17
2/23/15,San Diego,1.39,13.33,204,5.15,17
2/24/15,San Diego,1.17,14.29,209,6.69,17
2/25/15,San Diego,1.19,13.33,273,6.98,17.1
2/26/15,San Diego,1.05,12.5,268,8.03,17.1
2/27/15,San Diego,1.18,15.38,212,7.01,17.3
2/28/15,San Diego,1.8,8.33,288,5.82,17.2
3/1/15,San Diego,1.06,14.29,260,6.86,17.1
3/2/15,San Diego,1.22,11.11,274,6.69,17
3/3/15,San Diego,1.03,20,191,6.72,16.9
3/4/15,San Diego,1.37,18.18,195,8.9,17
3/5/15,San Diego,1.38,15.38,188,11,17
3/6/15,San Diego,1.07,14.29,195,8.94,17
3/7/15,San Diego,0.94,13.33,190,7.96,17.1
3/8/15,San Diego,0.89,13.33,214,7.74,17
3/9/15,San Diego,0.93,12.5,260,5.82,17
3/10/15,San Diego,0.72,13.33,211,7.08,17.2
3/11/15,San Diego,0.75,10.53,267,6.55,17.4
3/12/15,San Diego,0.98,20,183,5.69,17.2
3/13/15,San Diego,1.03,16.67,176,8.05,17.4
3/14/15,San Diego,1.06,15.38,180,7.79,17.5
3/15/15,San Diego,0.91,14.29,181,9.62,17.6
3/16/15,San Diego,1.17,13.33,266,10.8,18
3/17/15,San Diego,1.02,11.11,233,9.66,18
3/18/15,San Diego,1.43,11.76,216,7.13,18.2
3/19/15,San Diego,1.59,14.29,254,8.25,18
3/20/15,San Diego,1.57,12.5,275,8.6,18
3/21/15,San Diego,1.25,13.33,215,7.74,18.1
3/22/15,San Diego,1.04,11.76,260,8.42,18.2
3/23/15,San Diego,1.23,11.76,256,6.52,18.1
3/24/15,San Diego,1.55,14.29,280,6.65,18.1
3/25/15,San Diego,2.03,12.5,277,7.71,18.1
3/26/15,San Diego,1.68,11.76,288,7.97,18.2
3/27/15,San Diego,1.25,16.67,204,8.33,18.6
3/28/15,San Diego,1.44,15.38,216,7.64,18.9
3/29/15,San Diego,1.83,16.67,201,9.88,18.6
3/30/15,San Diego,2.17,16.67,201,11.34,19.1
